DateTime	Temperature	41.67 days	29.17 days	20.83 days	15.42 days	12.50 days	10.42 days	8.33 days	7.08 days	5.83 days	4.58 days	3.75 days	3.00 days	2.42 days	1.88 days	1.50 days	1.21 days	1.00 days	0.79 days	0.67 days	0.54 days	0.46 days	0.33 days	0.25 days	0.17 days	0.13 days
2019-04-17T07:52	10.93	1.3646	0.7705	0.1072	-0.6909	-1.0765	-1.1266	-0.9579	-0.8253	-0.8033	-1.0049	-1.1932	-1.1852	-0.8648	-0.5419	-0.8466	-1.3897	-1.6758	-1.7123	-1.5886	-1.3372	-1.1011	-0.6888	-0.4199	-0.199	-0.1424
2019-04-17T09:35	11.24	1.3862	0.8234	0.1888	-0.5786	-0.9522	-1.0062	-0.8644	-0.7667	-0.7938	-1.0447	-1.2462	-1.2213	-0.8662	-0.4049	-0.4463	-0.7861	-1.0608	-1.2684	-1.3237	-1.2702	-1.1501	-0.8499	-0.5998	-0.341	-0.2185
2019-04-17T11:17	12.11	1.4078	0.8763	0.2706	-0.4651	-0.8265	-0.8844	-0.7699	-0.7062	-0.7791	-1.0717	-1.2812	-1.2438	-0.8734	-0.2715	0.0271	-0.0067	-0.1834	-0.4367	-0.5866	-0.68	-0.6755	-0.5207	-0.332	-0.1263	-0.0208
2019-04-17T13:00	13.18	1.4294	0.9295	0.3532	-0.3499	-0.6988	-0.7609	-0.6737	-0.6432	-0.7585	-1.0853	-1.2981	-1.2528	-0.888	-0.1728	0.4811	0.8139	0.8114	0.6327	0.4805	0.3172	0.2154	0.0999	0.0568	0.0363	0.0263
2019-04-17T14:43	13.99	1.4508	0.9825	0.4356	-0.2343	-0.5705	-0.637	-0.5769	-0.5782	-0.7318	-1.0851	-1.2967	-1.2481	-0.9098	-0.1385	0.8122	1.5063	1.7109	1.6481	1.5223	1.3237	1.133	0.7427	0.4377	0.1275	0.018
2019-04-17T16:25	14.93	1.4721	1.0354	0.5181	-0.1177	-0.4411	-0.5122	-0.4791	-0.5109	-0.6988	-1.0708	-1.2773	-1.2294	-0.9363	-0.1872	0.9383	1.9205	2.3163	2.3264	2.1782	1.9135	1.6565	1.1472	0.7712	0.4963	0.4473
2019-04-17T18:08	14.74	1.4934	1.0884	0.6013	0.0002	-0.3102	-0.386	-0.3798	-0.4407	-0.6589	-1.0426	-1.2402	-1.1962	-0.9629	-0.3243	0.8067	1.9408	2.4761	2.4957	2.259	1.8762	1.5571	1.0222	0.6503	0.2736	0.1277
2019-04-17T19:51	14.05	1.5145	1.1412	0.6841	0.1182	-0.1791	-0.2598	-0.2799	-0.3683	-0.6126	-1.0008	-1.1865	-1.148	-0.983	-0.535	0.4141	1.5179	2.1239	2.1525	1.8357	1.3535	0.9994	0.5084	0.2641	0.0948	0.0043
2019-04-17T21:33	13.49	1.5355	1.1939	0.767	0.2367	-0.0474	-0.1331	-0.1791	-0.2933	-0.5596	-0.9459	-1.117	-1.0846	-0.9891	-0.7891	-0.1916	0.6861	1.289	1.4176	1.1463	0.7033	0.4036	0.0708	-0.0404	-0.0469	-0.0089
2019-04-17T23:16	12.93	1.5563	1.2464	0.8498	0.3557	0.0848	-0.0061	-0.0774	-0.2157	-0.5	-0.8786	-1.0327	-1.0056	-0.9732	-1.0429	-0.9134	-0.4367	0.0781	0.4269	0.3957	0.1995	0.0552	-0.0571	-0.0461	-0.0029	0.0068
2019-04-18T00:58	12.49	1.5769	1.2986	0.9322	0.4745	0.2167	0.1205	0.0247	-0.1359	-0.4345	-0.8	-0.9356	-0.912	-0.9292	-1.2453	-1.617	-1.6544	-1.3289	-0.7316	-0.3818	-0.1578	-0.0864	-0.0333	-0.0189	-0.0476	-0.0633
2019-04-18T02:40	11.99	1.5975	1.3509	1.0149	0.594	0.3494	0.2478	0.1279	-0.0532	-0.3625	-0.7105	-0.826	-0.8035	-0.8518	-1.3511	-2.167	-2.7441	-2.7142	-2.0126	-1.3109	-0.6113	-0.2715	-0.035	0.0113	0.072	0.1096
2019-04-18T04:22	11.43	1.6178	1.4028	1.097	0.7131	0.4816	0.3743	0.2313	0.0315	-0.2852	-0.6121	-0.7068	-0.6826	-0.7404	-1.3238	-2.4325	-3.4574	-3.7858	-3.2645	-2.453	-1.4313	-0.8006	-0.1958	-0.0627	-0.0724	-0.1046
2019-04-18T06:04	10.99	1.638	1.4545	1.1789	0.8321	0.6137	0.5007	0.3353	0.1185	-0.2026	-0.5054	-0.579	-0.5506	-0.5967	-1.1484	-2.3345	-3.6084	-4.2636	-4.1827	-3.6021	-2.6291	-1.8518	-0.7609	-0.2686	-0.0338	-0.0454
2019-04-18T07:46	10.61	1.658	1.506	1.2605	0.951	0.7455	0.6268	0.4398	0.2076	-0.1153	-0.392	-0.4445	-0.4098	-0.4264	-0.8329	-1.8539	-3.1009	-3.9274	-4.3328	-4.2044	-3.6739	-3.073	-1.8875	-1.0659	-0.454	-0.2719
2019-04-18T09:29	11.11	1.678	1.5575	1.3422	1.0702	0.8776	0.753	0.545	0.2991	-0.0233	-0.2724	-0.3046	-0.2623	-0.2374	-0.4071	-1.0392	-1.9643	-2.7122	-3.3659	-3.6208	-3.6278	-3.4067	-2.6623	-1.9194	-1.013	-0.5154
2019-04-18T11:13	13.24	1.6981	1.6096	1.4247	1.1907	1.0112	0.8804	0.6521	0.3937	0.0738	-0.1469	-0.1597	-0.1096	-0.0385	0.082	0.0017	-0.354	-0.7635	-1.2677	-1.5948	-1.8575	-1.9116	-1.6438	-1.2046	-0.6713	-0.4031
2019-04-18T12:56	16.05	1.7178	1.6609	1.506	1.3096	1.1427	1.0058	0.7582	0.489	0.173	-0.02	-0.0152	0.0414	0.1531	0.5567	1.0708	1.3929	1.4643	1.387	1.2622	1.0678	0.9056	0.663	0.5205	0.3157	0.1861
2019-04-18T14:39	18.67	1.7373	1.7119	1.5868	1.4278	1.2735	1.1303	0.8642	0.5856	0.2747	0.1081	0.1282	0.189	0.3282	0.9546	1.988	2.9388	3.4582	3.7641	3.8209	3.6884	3.4077	2.5332	1.6622	0.8501	0.5557
2019-04-18T16:22	19.61	1.7567	1.7627	1.6671	1.5454	1.4034	1.2538	0.97	0.6831	0.3781	0.236	0.2687	0.3303	0.4774	1.2201	2.5853	3.964	4.7413	5.1043	5.0562	4.694	4.1999	3.0194	2.0128	0.947	0.4544
2019-04-18T18:04	18.99	1.7758	1.8128	1.7464	1.6615	1.5315	1.3755	1.0749	0.781	0.482	0.3617	0.4038	0.4621	0.5945	1.3192	2.7515	4.2572	5.0397	5.107	4.6858	3.8813	3.1546	1.957	1.2491	0.7032	0.4676
2019-04-18T19:47	17.49	1.7948	1.8629	1.8255	1.7771	1.659	1.4965	1.1798	0.8797	0.5868	0.4851	0.5333	0.5836	0.6788	1.2469	2.457	3.7632	4.3456	4.001	3.2203	2.1208	1.34	0.3478	-0.0748	-0.2243	-0.1879
2019-04-18T21:30	16.42	1.8134	1.9125	1.9035	1.8912	1.7846	1.6155	1.2835	0.9781	0.6908	0.6038	0.6544	0.6922	0.7315	1.0278	1.761	2.5888	2.8765	2.3245	1.5062	0.5492	0.0177	-0.3859	-0.3543	-0.2112	-0.1714
2019-04-18T23:12	15.68	1.8318	1.9614	1.9804	2.0035	1.9081	1.7324	1.3857	1.0758	0.7934	0.7167	0.7659	0.787	0.7587	0.7125	0.8016	0.974	0.9698	0.569	0.1186	-0.3067	-0.4469	-0.3527	-0.1752	-0.0141	0.0315
2019-04-19T00:54	14.99	1.8501	2.0102	2.0569	2.115	2.0306	1.8482	1.4874	1.1734	0.895	0.8241	0.8679	0.8684	0.7681	0.363	-0.2457	-0.7864	-1.0438	-1.0412	-0.8846	-0.6374	-0.4502	-0.2046	-0.1175	-0.1047	-0.0854
2019-04-19T02:36	14.36	1.8681	2.0584	2.1323	2.2246	2.1508	1.9616	1.5874	1.2698	0.994	0.9241	0.9585	0.9355	0.768	0.0517	-1.1708	-2.3459	-2.8258	-2.4575	-1.7612	-0.9342	-0.4867	-0.1309	-0.0364	0.0524	0.0994
2019-04-19T04:19	13.74	1.8859	2.1064	2.2071	2.3333	2.2697	2.0736	1.6864	1.3656	1.091	1.017	1.038	0.9893	0.7662	-0.1633	-1.8036	-3.424	-4.1104	-3.671	-2.7613	-1.6107	-0.915	-0.2456	-0.0825	-0.077	-0.0855
2019-04-19T06:01	13.18	1.9035	2.1537	2.2807	2.4397	2.3861	2.1831	1.7834	1.4594	1.1844	1.1012	1.1052	1.0295	0.7682	-0.2389	-2.0164	-3.8026	-4.6464	-4.4798	-3.7721	-2.7	-1.8907	-0.7891	-0.2925	-0.0296	0.0141
2019-04-19T07:43	12.68	1.9208	2.2009	2.3536	2.545	2.5009	2.2909	1.879	1.552	1.2747	1.1773	1.1605	1.0573	0.777	-0.1621	-1.7699	-3.4026	-4.2811	-4.533	-4.2911	-3.6839	-3.0569	-1.8704	-1.0692	-0.4511	-0.2735
2019-04-19T09:25	13.05	1.9379	2.2473	2.4252	2.6479	2.6131	2.396	1.9722	1.6422	1.3609	1.2443	1.2035	1.0729	0.7922	0.05	-1.114	-2.2932	-3.0117	-3.5175	-3.6883	-3.6322	-3.3788	-2.5936	-1.8373	-1.0229	-0.659
2019-04-19T11:08	15.05	1.9549	2.2938	2.4965	2.7499	2.7239	2.4996	2.0641	1.7309	1.4436	1.3029	1.2348	1.0773	0.8108	0.3582	-0.1657	-0.665	-1.0188	-1.428	-1.7134	-1.9411	-1.9737	-1.6843	-1.2328	-0.6242	-0.3044
2019-04-19T12:51	17.92	1.9716	2.3397	2.5666	2.8498	2.8323	2.6008	2.1537	1.817	1.5219	1.3526	1.2544	1.0709	0.8273	0.6983	0.8826	1.1495	1.274	1.2345	1.1125	0.9194	0.7637	0.5369	0.4039	0.2432	0.1461
2019-04-19T14:34	20.3	1.9881	2.3852	2.6357	2.9476	2.9382	2.6992	2.2407	1.9003	1.5956	1.3935	1.263	1.0546	0.8356	1.0013	1.823	2.7807	3.3408	3.65	3.6923	3.5462	3.2677	2.4459	1.6403	0.7958	0.3862
2019-04-19T16:17	21.3	2.0043	2.4299	2.7031	3.0427	3.0409	2.7945	2.3246	1.9802	1.6641	1.4259	1.2613	1.0292	0.8299	1.2043	2.4663	3.8914	4.7004	5.0613	5.0058	4.6397	4.1449	2.9607	1.9602	0.9452	0.4687
2019-04-19T18:00	20.8	2.0203	2.4743	2.7697	3.1359	3.1413	2.8875	2.4061	2.0572	1.7281	1.4504	1.2502	0.9953	0.8062	1.2662	2.6903	4.2701	5.0836	5.1581	4.7421	3.9471	3.2242	2.0012	1.2406	0.6578	0.4637
2019-04-19T19:43	19.24	2.0359	2.5181	2.8351	3.2266	3.2388	2.9774	2.4846	2.1306	1.7871	1.4675	1.2306	0.9542	0.7631	1.1703	2.4452	3.8416	4.4575	4.1279	3.3552	2.2624	1.4849	0.5095	0.1092	-0.0653	-0.0348
2019-04-19T21:25	17.99	2.0513	2.5612	2.8988	3.3145	3.3329	3.064	2.5596	2.2001	1.841	1.4778	1.2039	0.9071	0.7023	0.9329	1.782	2.708	3.0304	2.4891	1.6657	0.6888	0.1325	-0.3319	-0.3538	-0.1986	-0.1037
2019-04-19T23:08	17.11	2.0664	2.6036	2.9611	3.3997	3.424	3.1475	2.6313	2.2659	1.8901	1.4821	1.1711	0.855	0.6281	0.5956	0.8278	1.0963	1.1233	0.7217	0.2512	-0.2128	-0.3903	-0.3639	-0.2267	-0.1354	-0.1266
2019-04-20T00:50	16.36	2.0811	2.6453	3.0218	3.4819	3.5115	3.2274	2.6993	2.3274	1.9342	1.4811	1.1337	0.7994	0.5469	0.2208	-0.2287	-0.674	-0.9028	-0.9138	-0.7873	-0.5791	-0.4133	-0.1689	-0.0482	0.0403	0.0605
2019-04-20T02:32	15.55	2.0956	2.6866	3.0815	3.5617	3.5963	3.3045	2.7642	2.3851	1.974	1.4758	1.0924	0.7412	0.465	-0.1281	-1.1952	-2.2856	-2.7412	-2.3854	-1.7107	-0.9044	-0.463	-0.1107	-0.0467	-0.0461	-0.0638
2019-04-20T04:14	14.86	2.1097	2.7271	3.1394	3.6384	3.6774	3.3779	2.8252	2.4385	2.0092	1.4669	1.0489	0.6822	0.3897	-0.3871	-1.8802	-3.4234	-4.0838	-3.6459	-2.7442	-1.601	-0.9108	-0.2534	-0.0767	-0.0204	-0.0351
2019-04-20T05:57	14.11	2.1237	2.7671	3.1961	3.7126	3.7555	3.4483	2.8828	2.4879	2.0402	1.4552	1.0041	0.6231	0.3253	-0.5155	-2.1618	-3.8811	-4.6954	-4.5118	-3.7957	-2.7158	-1.904	-0.8044	-0.3212	-0.0699	-0.016
2019-04-20T07:39	13.61	2.1372	2.8063	3.251	3.7835	3.8298	3.515	2.9364	2.5329	2.067	1.4417	0.9596	0.5657	0.2752	-0.4954	-1.9888	-3.5631	-4.4056	-4.6176	-4.3494	-3.7164	-3.0735	-1.8616	-1.0424	-0.4363	-0.2796
2019-04-20T09:21	13.86	2.1505	2.8448	3.3044	3.8515	3.9007	3.5782	2.9862	2.5735	2.0899	1.4271	0.9163	0.5108	0.2391	-0.34	-1.4037	-2.5297	-3.2064	-3.6561	-3.7895	-3.6973	-3.4214	-2.6143	-1.8474	-0.9878	-0.6443
2019-04-20T11:04	15.61	2.1635	2.8831	3.3568	3.917	3.9687	3.6384	3.0327	2.6102	2.1092	1.4121	0.8749	0.459	0.2143	-0.085	-0.5173	-0.964	-1.2717	-1.6153	-1.8566	-2.0441	-2.0529	-1.7313	-1.2821	-0.78	-0.5658
2019-04-20T12:47	18.67	2.1763	2.9206	3.4076	3.9793	4.033	3.6951	3.0751	2.6424	2.125	1.3974	0.8369	0.4117	0.1971	0.2099	0.4839	0.8087	0.9823	1.0111	0.9375	0.7904	0.6597	0.4748	0.4081	0.3726	0.3635
2019-04-20T14:30	20.61	2.1887	2.9575	3.4568	4.0384	4.0936	3.7481	3.1136	2.6703	2.1373	1.3837	0.8033	0.3698	0.1823	0.4784	1.3947	2.4221	3.0352	3.4101	3.5015	3.4109	3.1677	2.3668	1.5279	0.6796	0.4418
2019-04-20T16:13	21.74	2.2008	2.9936	3.5043	4.0943	4.1504	3.7974	3.1481	2.6938	2.1464	1.3716	0.7747	0.3339	0.1655	0.6606	2.0282	3.5424	4.4122	4.8336	4.8201	4.5067	4.0563	2.9539	2.0159	1.0852	0.6835
2019-04-20T17:56	21.11	2.2126	3.029	3.5502	4.1469	4.2035	3.843	3.1786	2.7129	2.1523	1.3616	0.7521	0.3048	0.1435	0.7143	2.2537	3.9421	4.8276	4.9599	4.5745	3.8112	3.1129	1.943	1.2207	0.5815	0.2816
2019-04-20T19:38	19.49	2.224	3.0635	3.5941	4.1959	4.2524	3.8846	3.205	2.7277	2.1553	1.3539	0.7359	0.283	0.1157	0.6253	2.0247	3.5498	4.2545	3.9906	3.2439	2.1655	1.3876	0.3833	-0.0426	-0.1782	-0.1559
2019-04-20T21:21	18.49	2.2351	3.0972	3.6364	4.2415	4.2974	3.9225	3.2275	2.7383	2.1554	1.3488	0.7265	0.269	0.0839	0.4085	1.386	2.4543	2.8816	2.4197	1.6247	0.6637	0.1148	-0.3261	-0.3175	-0.1631	-0.0793
2019-04-20T23:03	17.61	2.2458	3.1302	3.6769	4.2837	4.3385	3.9566	3.2461	2.7447	2.1528	1.3463	0.7241	0.2632	0.0521	0.1048	0.4616	0.8741	1.0157	0.7087	0.2745	-0.1665	-0.3298	-0.2819	-0.1431	-0.0331	-0.0115
2019-04-21T00:46	16.8	2.2562	3.1624	3.7158	4.3226	4.3757	3.987	3.2608	2.7472	2.1475	1.3465	0.7288	0.2657	0.0258	-0.2262	-0.5667	-0.8847	-1.0038	-0.9103	-0.7389	-0.5078	-0.3425	-0.1301	-0.0561	-0.0597	-0.0854
2019-04-21T02:28	16.05	2.2662	3.1937	3.7526	4.3578	4.4088	4.0135	3.2718	2.7457	2.1397	1.3491	0.7405	0.2768	0.011	-0.517	-1.4916	-2.4791	-2.8438	-2.3936	-1.676	-0.8524	-0.4192	-0.0945	-0.0239	0.0354	0.0631
2019-04-21T04:10	15.24	2.2759	3.2243	3.788	4.3897	4.4381	4.0364	3.2791	2.7404	2.1291	1.354	0.7591	0.2964	0.0126	-0.7105	-2.1374	-3.6172	-4.2228	-3.7172	-2.7761	-1.6044	-0.9032	-0.243	-0.0855	-0.0423	-0.048
2019-04-21T05:52	14.55	2.2852	3.254	3.8214	4.418	4.4632	4.0555	3.2827	2.7314	2.1161	1.3607	0.7838	0.3242	0.0337	-0.7634	-2.3681	-4.0623	-4.8629	-4.6516	-3.9063	-2.7886	-1.9475	-0.7993	-0.2908	-0.1005	-0.1137
2019-04-21T07:34	13.93	2.2941	3.2829	3.853	4.4428	4.4844	4.0708	3.2829	2.719	2.1004	1.3688	0.8144	0.3599	0.0749	-0.6619	-2.1378	-3.7205	-4.5866	-4.8151	-4.536	-3.87	-3.1968	-1.9408	-1.0863	-0.3688	-0.0952
2019-04-21T09:17	14.05	2.3027	3.3112	3.883	4.4642	4.5016	4.0825	3.2796	2.703	2.0821	1.3777	0.85	0.403	0.1341	-0.4187	-1.4818	-2.634	-3.3548	-3.8547	-4.0005	-3.8943	-3.5955	-2.7467	-1.9698	-1.116	-0.6786
2019-04-21T11:00	16.3	2.3111	3.3387	3.9113	4.4822	4.5148	4.0905	3.2729	2.6837	2.061	1.3867	0.89	0.453	0.2068	-0.0736	-0.5187	-0.9966	-1.3475	-1.7487	-2.0166	-2.208	-2.2006	-1.8176	-1.2866	-0.6599	-0.4056
2019-04-21T12:43	18.99	2.319	3.3654	3.9379	4.4967	4.524	4.0947	3.2629	2.6612	2.0372	1.3952	0.933	0.5087	0.286	0.3107	0.5629	0.8617	1.0112	1.0027	0.9017	0.7337	0.6004	0.4215	0.3315	0.2065	0.0836
2019-04-21T14:26	21.36	2.3266	3.3913	3.9626	4.5076	4.529	4.0953	3.2499	2.6357	2.0106	1.4023	0.9777	0.5691	0.3643	0.6648	1.553	2.561	3.1753	3.5494	3.6271	3.506	3.2358	2.4032	1.5724	0.7454	0.3615
2019-04-21T16:09	22.49	2.3338	3.4163	3.9854	4.5149	4.53	4.0921	3.2338	2.6074	1.9813	1.4072	1.0228	0.633	0.4353	0.9251	2.2597	3.7536	4.6395	5.0904	5.082	4.7448	4.2555	3.0717	2.0794	1.0458	0.5026
2019-04-21T17:51	21.92	2.3405	3.4403	4.0064	4.5187	4.5269	4.0854	3.2149	2.5767	1.9494	1.409	1.0665	0.6989	0.4942	1.0462	2.5477	4.2018	5.0959	5.261	4.89	4.1202	3.3959	2.1344	1.3192	0.638	0.3564
2019-04-21T19:34	20.3	2.347	3.4635	4.0256	4.519	4.5198	4.075	3.1932	2.5434	1.9147	1.407	1.1077	0.7664	0.5399	1.0113	2.3683	3.8331	4.5116	4.2426	3.4911	2.4016	1.6125	0.5879	0.1419	-0.0275	0.0066
2019-04-21T21:17	19.05	2.353	3.4858	4.043	4.5158	4.5087	4.0611	3.169	2.5081	1.8774	1.4004	1.1445	0.8333	0.5734	0.833	1.7643	2.7423	3.0923	2.5641	1.7298	0.7293	0.1583	-0.3073	-0.311	-0.1744	-0.0977
2019-04-21T22:59	17.99	2.3586	3.5072	4.0585	4.5092	4.4936	4.0436	3.1424	2.4708	1.8375	1.3886	1.1752	0.8987	0.5992	0.5515	0.8593	1.1601	1.1743	0.7392	0.2376	-0.2645	-0.4603	-0.4378	-0.2995	-0.1601	-0.0905
2019-04-22T00:42	17.17	2.3639	3.5277	4.0723	4.4991	4.4745	4.0227	3.1134	2.4317	1.7951	1.3709	1.1984	0.9609	0.6235	0.2269	-0.1661	-0.5969	-0.8716	-0.9459	-0.8463	-0.6588	-0.5052	-0.2593	-0.1085	0.0036	0.0134
2019-04-22T02:24	16.49	2.3687	3.5472	4.0842	4.4858	4.4516	3.9985	3.0824	2.3912	1.7506	1.3469	1.2124	1.0179	0.6528	-0.0712	-1.106	-2.1817	-2.6933	-2.4183	-1.7637	-0.9456	-0.4931	-0.1355	-0.072	-0.0949	-0.1057
2019-04-22T04:06	15.8	2.3732	3.5659	4.0944	4.469	4.4248	3.9708	3.0493	2.3492	1.7036	1.316	1.2159	1.0682	0.6933	-0.2817	-1.7865	-3.3088	-4.0113	-3.6544	-2.7786	-1.6089	-0.8787	-0.1887	-0.0243	0.0773	0.1444
2019-04-22T05:48	15.05	2.3773	3.5836	4.1027	4.449	4.3942	3.9399	3.0144	2.3063	1.6548	1.2783	1.2078	1.109	0.7484	-0.3553	-2.0718	-3.7579	-4.5749	-4.45	-3.7844	-2.7302	-1.8995	-0.7333	-0.2364	-0.0777	-0.0981
2019-04-22T07:30	14.36	2.381	3.6004	4.1094	4.4258	4.3599	3.9057	2.9777	2.2625	1.6043	1.2335	1.1869	1.138	0.8186	-0.2709	-1.9135	-3.4553	-4.2504	-4.4685	-4.259	-3.7303	-3.1565	-1.9635	-1.0943	-0.4246	-0.2397
2019-04-22T09:13	14.49	2.3843	3.6164	4.1143	4.3992	4.3216	3.8681	2.9393	2.2177	1.552	1.1815	1.1524	1.1525	0.9011	-0.0333	-1.339	-2.4586	-3.0456	-3.4248	-3.5722	-3.577	-3.4213	-2.8115	-2.0754	-1.097	-0.6403
2019-04-22T10:56	16.24	2.3872	3.6315	4.1175	4.3693	4.2794	3.8271	2.8991	2.1723	1.4982	1.1224	1.1036	1.1496	0.9886	0.3254	-0.4521	-0.9621	-1.1712	-1.3759	-1.548	-1.6996	-1.7231	-1.536	-1.2506	-0.8711	-0.7105
2019-04-22T12:39	19.8	2.3897	3.6458	4.119	4.3363	4.2334	3.7829	2.8574	2.1266	1.4436	1.0569	1.0405	1.1263	1.0704	0.7481	0.5803	0.7268	0.9561	1.1364	1.1764	1.1671	1.1449	1.109	1.0431	0.7844	0.4821
2019-04-22T14:22	21.42	2.3918	3.659	4.1188	4.3001	4.1838	3.7356	2.8145	2.0808	1.3884	0.9856	0.9635	1.0805	1.1339	1.1671	1.5718	2.2727	2.8428	3.3082	3.4773	3.4664	3.2716	2.5206	1.6918	0.7999	0.4344
2019-04-22T16:04	21.74	2.3935	3.6713	4.1169	4.2611	4.1309	3.6854	2.7705	2.0354	1.3335	0.9097	0.8738	1.0107	1.1663	1.5133	2.3478	3.3819	4.0669	4.4704	4.4675	4.1295	3.6259	2.3971	1.4078	0.5764	0.3416
2019-04-22T17:47	21.24	2.3948	3.6827	4.1133	4.219	4.0742	3.6319	2.7252	1.9902	1.2787	0.8294	0.7718	0.9154	1.1565	1.7347	2.7914	3.8838	4.4283	4.4237	4.0218	3.2522	2.5658	1.5178	0.9995	0.6442	0.5213
2019-04-22T19:30	19.8	2.3957	3.6932	4.108	4.1739	4.0141	3.5755	2.6789	1.9454	1.2248	0.7462	0.6593	0.7949	1.0955	1.7937	2.8394	3.7292	3.955	3.4348	2.6839	1.7029	1.0531	0.3126	-0.0024	-0.1721	-0.1564
2019-04-22T21:13	18.74	2.3961	3.7026	4.1012	4.1263	3.9509	3.5163	2.6318	1.9016	1.1723	0.6616	0.5391	0.6515	0.9796	1.6809	2.5079	3.0127	2.8834	2.0363	1.2194	0.389	-0.036	-0.3456	-0.3098	-0.1583	-0.109
2019-04-22T22:55	17.99	2.3962	3.7112	4.0927	4.0759	3.8844	3.4543	2.5839	1.8586	1.1216	0.5768	0.413	0.4872	0.8088	1.4114	1.8745	1.9172	1.5204	0.6881	0.1171	-0.2992	-0.4187	-0.3598	-0.2295	-0.0925	-0.0496
2019-04-23T00:38	17.36	2.3958	3.7187	4.0827	4.0229	3.8146	3.3895	2.5351	1.8165	1.073	0.4929	0.2837	0.3058	0.5881	1.02	1.0592	0.6665	0.148	-0.3792	-0.5405	-0.5016	-0.38	-0.1589	-0.0672	-0.0683	-0.1007
2019-04-23T02:20	16.74	2.3951	3.7253	4.0712	3.9676	3.7422	3.3223	2.4857	1.7758	1.0272	0.4118	0.1546	0.1134	0.3281	0.557	0.2039	-0.5165	-1.0274	-1.1511	-0.9367	-0.5762	-0.3341	-0.0775	0.0183	0.0868	0.1027
2019-04-23T04:02	16.11	2.3939	3.731	4.0581	3.9096	3.6663	3.252	2.4353	1.736	0.9842	0.3341	0.0276	-0.0859	0.0388	0.0697	-0.5702	-1.4673	-1.899	-1.7124	-1.281	-0.7697	-0.4786	-0.2014	-0.129	-0.0999	-0.0663
2019-04-23T05:45	15.55	2.3923	3.7358	4.0436	3.8491	3.5875	3.1791	2.3841	1.6975	0.9446	0.2617	-0.0937	-0.2842	-0.2636	-0.392	-1.1587	-2.0636	-2.3967	-2.0941	-1.633	-1.1049	-0.7835	-0.3946	-0.1921	-0.0644	-0.0278
2019-04-23T07:27	15.05	2.3903	3.7396	4.0276	3.7864	3.5059	3.1035	2.3321	1.6603	0.9088	0.1958	-0.2062	-0.4744	-0.5631	-0.7918	-1.5065	-2.2567	-2.4907	-2.2406	-1.8874	-1.4377	-1.1114	-0.6412	-0.381	-0.1457	-0.0191
2019-04-23T09:09	14.93	2.3879	3.7424	4.0102	3.7217	3.4219	3.0258	2.2797	1.6245	0.8771	0.1379	-0.3066	-0.6484	-0.8426	-1.1072	-1.6084	-2.0674	-2.1874	-2.05	-1.8568	-1.5539	-1.2781	-0.7968	-0.4919	-0.2827	-0.2014
2019-04-23T10:52	15.3	2.3851	3.7443	3.9913	3.6546	3.3349	2.9452	2.2262	1.5899	0.8495	0.0886	-0.3931	-0.8009	-1.0905	-1.3357	-1.5067	-1.5745	-1.5403	-1.4638	-1.3987	-1.2673	-1.1079	-0.7432	-0.4537	-0.1629	-0.0121
2019-04-23T12:35	15.8	2.3818	3.7453	3.971	3.5852	3.2448	2.8617	2.1716	1.5564	0.8262	0.049	-0.4634	-0.9255	-1.2936	-1.4838	-1.2751	-0.9052	-0.6693	-0.5496	-0.5289	-0.5236	-0.5084	-0.419	-0.3037	-0.1658	-0.0872
2019-04-23T14:17	16.42	2.3782	3.7453	3.9494	3.5142	3.1528	2.7762	2.1164	1.5243	0.8076	0.0202	-0.5148	-1.0157	-1.4402	-1.5655	-1.0093	-0.2268	0.2332	0.4668	0.5103	0.4742	0.395	0.2088	0.0903	-0.0173	-0.0725
2019-04-23T16:00	17.42	2.3741	3.7444	3.9265	3.4413	3.0584	2.6884	2.0603	1.4934	0.7937	0.0026	-0.5464	-1.0686	-1.5243	-1.5992	-0.7976	0.302	0.9647	1.3035	1.3617	1.3112	1.1996	0.8862	0.5915	0.334	0.2607
2019-04-23T17:43	17.49	2.3696	3.7425	3.9022	3.3664	2.9613	2.5978	2.0029	1.4633	0.7843	-0.0035	-0.5574	-1.082	-1.5421	-1.5979	-0.7059	0.5509	1.349	1.7282	1.7312	1.5941	1.4307	1.0795	0.7756	0.4199	0.2599
2019-04-23T19:25	16.99	2.3647	3.7397	3.8768	3.2902	2.8626	2.5055	1.9448	1.4342	0.7795	0.0021	-0.5474	-1.0556	-1.4925	-1.5668	-0.7621	0.4468	1.2788	1.6491	1.5563	1.2716	1.0145	0.5915	0.3355	0.1467	0.0794
2019-04-23T21:08	16.36	2.3594	3.7359	3.8502	3.2125	2.7619	2.411	1.8855	1.4059	0.779	0.0193	-0.5168	-0.9908	-1.3783	-1.5013	-0.9467	0.0017	0.7509	1.1291	1.0137	0.6733	0.3949	0.0338	-0.1035	-0.12	-0.0894
2019-04-23T22:50	15.99	2.3536	3.7312	3.8224	3.1335	2.6593	2.3144	1.825	1.378	0.7825	0.0476	-0.4666	-0.8908	-1.205	-1.3889	-1.1976	-0.6892	-0.143	0.2964	0.3273	0.161	0.0127	-0.1067	-0.0768	-0.0244	-0.0181
